,wf_id,dieSize,lotid,labels,image,set
2056,2056,1334.0,lot17154,Donut,wf_image_2056.png,test
2057,2057,3036.0,lot11972,Edge-Ring,wf_image_2057.png,train
2058,2058,2126.0,lot21044,Edge-Ring,wf_image_2058.png,val
2059,2059,1075.0,lot23104,Edge-Ring,wf_image_2059.png,cal
2060,2060,1075.0,lot12910,Edge-Ring,wf_image_2060.png,train
2061,2061,1334.0,lot17155,Donut,wf_image_2061.png,cal
2062,2062,3036.0,lot12761,Edge-Ring,wf_image_2062.png,train
2063,2063,2126.0,lot21580,Edge-Ring,wf_image_2063.png,val
2064,2064,712.0,lot27513,Edge-Ring,wf_image_2064.png,cal
2065,2065,1075.0,lot2515,Edge-Ring,wf_image_2065.png,train
2066,2066,3036.0,lot12750,Edge-Ring,wf_image_2066.png,test
2067,2067,1291.0,lot13716,Edge-Ring,wf_image_2067.png,train
2068,2068,1139.0,lot18808,Edge-Loc,wf_image_2068.png,train
2069,2069,2126.0,lot20134,Edge-Ring,wf_image_2069.png,val
2070,2070,518.0,lot44861,Scratch,wf_image_2070.png,train
2071,2071,1658.0,lot16603,Edge-Ring,wf_image_2071.png,train
2072,2072,1999.0,lot15000,Edge-Ring,wf_image_2072.png,cal
2073,2073,515.0,lot36766,Center,wf_image_2073.png,val
2074,2074,1376.0,lot26624,Edge-Ring,wf_image_2074.png,train
2075,2075,12662.0,lot19858,Edge-Ring,wf_image_2075.png,train
2076,2076,562.0,lot46813,Scratch,wf_image_2076.png,test
2077,2077,1129.0,lot5687,Edge-Loc,wf_image_2077.png,train
2078,2078,1334.0,lot17122,Loc,wf_image_2078.png,test
2079,2079,515.0,lot39699,Center,wf_image_2079.png,test
2080,2080,1109.0,lot45573,Near-full,wf_image_2080.png,test
2081,2081,3927.0,lot9150,Edge-Ring,wf_image_2081.png,train
2082,2082,845.0,lot42260,Donut,wf_image_2082.png,train
2083,2083,1080.0,lot26473,Donut,wf_image_2083.png,test
2084,2084,1291.0,lot10050,Edge-Ring,wf_image_2084.png,train
2085,2085,904.0,lot45631,Center,wf_image_2085.png,cal
2086,2086,1075.0,lot2500,Edge-Ring,wf_image_2086.png,train
2087,2087,3927.0,lot10009,Edge-Ring,wf_image_2087.png,train
2088,2088,515.0,lot32989,Center,wf_image_2088.png,train
2089,2089,1075.0,lot2503,Edge-Ring,wf_image_2089.png,cal
2090,2090,1080.0,lot25451,Center,wf_image_2090.png,train
2091,2091,1376.0,lot45803,Edge-Loc,wf_image_2091.png,train
2092,2092,1376.0,lot45714,Edge-Loc,wf_image_2092.png,cal
2093,2093,1075.0,lot13968,Edge-Ring,wf_image_2093.png,train
2094,2094,1421.0,lot44778,Edge-Ring,wf_image_2094.png,test
2095,2095,2126.0,lot18023,Edge-Ring,wf_image_2095.png,train
2096,2096,1075.0,lot23098,Edge-Ring,wf_image_2096.png,cal
2097,2097,1226.0,lot19242,Scratch,wf_image_2097.png,cal
2098,2098,1376.0,lot45885,Scratch,wf_image_2098.png,train
2099,2099,1109.0,lot45531,Center,wf_image_2099.png,cal
2100,2100,1801.0,lot5910,Edge-Loc,wf_image_2100.png,train
2101,2101,515.0,lot36604,Center,wf_image_2101.png,train
2102,2102,3036.0,lot11232,Edge-Ring,wf_image_2102.png,val
2103,2103,2126.0,lot21039,Edge-Ring,wf_image_2103.png,val
2104,2104,3036.0,lot12747,Edge-Ring,wf_image_2104.png,cal
2105,2105,3036.0,lot11855,Edge-Ring,wf_image_2105.png,train
2106,2106,2126.0,lot20134,Edge-Ring,wf_image_2106.png,val
2107,2107,1421.0,lot44778,Edge-Ring,wf_image_2107.png,train
2108,2108,12662.0,lot17286,Edge-Ring,wf_image_2108.png,train
2109,2109,1075.0,lot11590,Edge-Ring,wf_image_2109.png,cal
2110,2110,1075.0,lot2509,Edge-Ring,wf_image_2110.png,test
2111,2111,515.0,lot32896,Center,wf_image_2111.png,test
2112,2112,1139.0,lot15561,Random,wf_image_2112.png,train
2113,2113,1797.0,lot5911,Edge-Loc,wf_image_2113.png,test
2114,2114,3927.0,lot2156,Edge-Ring,wf_image_2114.png,test
2115,2115,1658.0,lot16605,Edge-Ring,wf_image_2115.png,test
2116,2116,776.0,lot2735,Edge-Loc,wf_image_2116.png,test
2117,2117,733.0,lot39435,Center,wf_image_2117.png,train
2118,2118,3036.0,lot11631,Edge-Ring,wf_image_2118.png,train
2119,2119,741.0,lot44402,Scratch,wf_image_2119.png,train
2120,2120,3036.0,lot2077,Edge-Ring,wf_image_2120.png,train
2121,2121,1129.0,lot9344,Edge-Ring,wf_image_2121.png,val
2122,2122,1129.0,lot5687,Edge-Loc,wf_image_2122.png,train
2123,2123,1109.0,lot45486,Center,wf_image_2123.png,test
2124,2124,1109.0,lot45328,Edge-Loc,wf_image_2124.png,train
2125,2125,1658.0,lot16554,Edge-Ring,wf_image_2125.png,train
2126,2126,1291.0,lot13716,Edge-Ring,wf_image_2126.png,val
2127,2127,600.0,lot47481,Center,wf_image_2127.png,train
2128,2128,515.0,lot36946,Center,wf_image_2128.png,train
2129,2129,1075.0,lot2495,Edge-Ring,wf_image_2129.png,train
2130,2130,3036.0,lot11969,Edge-Ring,wf_image_2130.png,cal
2131,2131,1291.0,lot13719,Edge-Ring,wf_image_2131.png,train
2132,2132,1376.0,lot45785,Loc,wf_image_2132.png,train
2133,2133,1075.0,lot2488,Edge-Ring,wf_image_2133.png,val
2134,2134,3036.0,lot12758,Edge-Ring,wf_image_2134.png,train
2135,2135,736.0,lot42836,Edge-Loc,wf_image_2135.png,test
2136,2136,533.0,lot40608,Scratch,wf_image_2136.png,test
2137,2137,518.0,lot43980,Edge-Ring,wf_image_2137.png,train
2138,2138,1253.0,lot2699,Edge-Ring,wf_image_2138.png,train
2139,2139,839.0,lot42339,Edge-Loc,wf_image_2139.png,cal
2140,2140,1075.0,lot2520,Edge-Ring,wf_image_2140.png,test
2141,2141,1075.0,lot2496,Edge-Ring,wf_image_2141.png,train
2142,2142,741.0,lot44492,Edge-Loc,wf_image_2142.png,test
2143,2143,1075.0,lot2502,Edge-Ring,wf_image_2143.png,train
2144,2144,1075.0,lot2513,Edge-Ring,wf_image_2144.png,train
2145,2145,562.0,lot47203,Loc,wf_image_2145.png,train
2146,2146,1349.0,lot2428,Random,wf_image_2146.png,train
2147,2147,1226.0,lot19237,Center,wf_image_2147.png,cal
2148,2148,3927.0,lot2160,Edge-Ring,wf_image_2148.png,test
2149,2149,1109.0,lot45570,Random,wf_image_2149.png,val
2150,2150,1801.0,lot4729,Edge-Loc,wf_image_2150.png,train
2151,2151,515.0,lot36898,Center,wf_image_2151.png,train
2152,2152,1080.0,lot26471,Edge-Loc,wf_image_2152.png,test
2153,2153,3036.0,lot12759,Edge-Ring,wf_image_2153.png,test
2154,2154,1075.0,lot2514,Edge-Ring,wf_image_2154.png,test
2155,2155,3036.0,lot12769,Edge-Ring,wf_image_2155.png,val
2156,2156,2126.0,lot20729,Edge-Ring,wf_image_2156.png,train
2157,2157,515.0,lot10362,Center,wf_image_2157.png,train
2158,2158,515.0,lot36982,Center,wf_image_2158.png,cal
2159,2159,515.0,lot36993,Center,wf_image_2159.png,train
2160,2160,904.0,lot45628,Center,wf_image_2160.png,train
2161,2161,515.0,lot36549,Center,wf_image_2161.png,cal
2162,2162,904.0,lot45637,Loc,wf_image_2162.png,train
2163,2163,1376.0,lot45822,Scratch,wf_image_2163.png,val
2164,2164,3927.0,lot2156,Edge-Ring,wf_image_2164.png,train
2165,2165,1060.0,lot47468,Edge-Loc,wf_image_2165.png,train
2166,2166,515.0,lot32773,Center,wf_image_2166.png,train
2167,2167,515.0,lot36825,Center,wf_image_2167.png,train
2168,2168,1658.0,lot16604,Edge-Ring,wf_image_2168.png,train
2169,2169,904.0,lot45642,Center,wf_image_2169.png,val
2170,2170,1080.0,lot20121,Random,wf_image_2170.png,test
2171,2171,1075.0,lot2526,Edge-Ring,wf_image_2171.png,train
2172,2172,1071.0,lot44166,Edge-Ring,wf_image_2172.png,train
2173,2173,1334.0,lot17131,Donut,wf_image_2173.png,train
2174,2174,741.0,lot44453,Loc,wf_image_2174.png,train
2175,2175,533.0,lot139,Edge-Loc,wf_image_2175.png,test
2176,2176,733.0,lot39504,Center,wf_image_2176.png,train
2177,2177,844.0,lot42365,Center,wf_image_2177.png,cal
2178,2178,776.0,lot40782,Edge-Loc,wf_image_2178.png,cal
2179,2179,3036.0,lot12768,Edge-Ring,wf_image_2179.png,train
2180,2180,12662.0,lot17000,Edge-Ring,wf_image_2180.png,train
2181,2181,1801.0,lot4671,Edge-Loc,wf_image_2181.png,val
2182,2182,2126.0,lot18020,Edge-Ring,wf_image_2182.png,test
2183,2183,518.0,lot43958,Edge-Ring,wf_image_2183.png,train
2184,2184,1291.0,lot13703,Edge-Ring,wf_image_2184.png,train
2185,2185,518.0,lot44012,Center,wf_image_2185.png,train
2186,2186,1801.0,lot5917,Edge-Loc,wf_image_2186.png,cal
2187,2187,776.0,lot40767,Loc,wf_image_2187.png,test
2188,2188,515.0,lot35960,Center,wf_image_2188.png,train
2189,2189,1334.0,lot17134,Donut,wf_image_2189.png,train
2190,2190,516.0,lot42975,Edge-Loc,wf_image_2190.png,test
2191,2191,562.0,lot46972,Scratch,wf_image_2191.png,train
2192,2192,2126.0,lot18380,Edge-Ring,wf_image_2192.png,train
2193,2193,1421.0,lot44810,Edge-Ring,wf_image_2193.png,train
2194,2194,1139.0,lot16915,Center,wf_image_2194.png,val
2195,2195,562.0,lot46862,Loc,wf_image_2195.png,val
2196,2196,1291.0,lot10051,Edge-Ring,wf_image_2196.png,cal
2197,2197,533.0,lot40571,Edge-Ring,wf_image_2197.png,test
2198,2198,1080.0,lot21535,Center,wf_image_2198.png,train
2199,2199,515.0,lot33169,Center,wf_image_2199.png,train
2200,2200,515.0,lot36634,Center,wf_image_2200.png,train
2201,2201,12662.0,lot17000,Edge-Ring,wf_image_2201.png,train
2202,2202,776.0,lot41052,Edge-Loc,wf_image_2202.png,train
2203,2203,12662.0,lot17000,Edge-Ring,wf_image_2203.png,test
2204,2204,1075.0,lot23101,Edge-Ring,wf_image_2204.png,train
2205,2205,515.0,lot36695,Edge-Loc,wf_image_2205.png,train
2206,2206,562.0,lot46782,Scratch,wf_image_2206.png,train
2207,2207,2126.0,lot20909,Edge-Ring,wf_image_2207.png,test
2208,2208,1109.0,lot45329,Scratch,wf_image_2208.png,test
2209,2209,1226.0,lot19240,Center,wf_image_2209.png,cal
2210,2210,2126.0,lot18382,Edge-Ring,wf_image_2210.png,train
2211,2211,1109.0,lot45425,Scratch,wf_image_2211.png,test
2212,2212,533.0,lot40553,Random,wf_image_2212.png,train
2213,2213,12662.0,lot19851,Edge-Ring,wf_image_2213.png,train
2214,2214,1075.0,lot2500,Edge-Ring,wf_image_2214.png,val
2215,2215,1421.0,lot44804,Edge-Ring,wf_image_2215.png,val
2216,2216,533.0,lot40341,Loc,wf_image_2216.png,train
2217,2217,1109.0,lot45414,Center,wf_image_2217.png,train
2218,2218,1060.0,lot47323,Scratch,wf_image_2218.png,test
2219,2219,1060.0,lot47415,Loc,wf_image_2219.png,train
2220,2220,12662.0,lot17286,Edge-Ring,wf_image_2220.png,train
2221,2221,1075.0,lot2508,Edge-Ring,wf_image_2221.png,train
2222,2222,1291.0,lot7397,Edge-Ring,wf_image_2222.png,val
2223,2223,1421.0,lot44801,Edge-Ring,wf_image_2223.png,train
2224,2224,1658.0,lot16602,Edge-Ring,wf_image_2224.png,test
2225,2225,515.0,lot37022,Center,wf_image_2225.png,train
2226,2226,1060.0,lot47322,Edge-Ring,wf_image_2226.png,val
2227,2227,1109.0,lot45531,Center,wf_image_2227.png,train
2228,2228,1075.0,lot2508,Edge-Ring,wf_image_2228.png,val
2229,2229,515.0,lot36927,Center,wf_image_2229.png,train
2230,2230,904.0,lot45622,Center,wf_image_2230.png,val
2231,2231,1075.0,lot23103,Edge-Ring,wf_image_2231.png,train
2232,2232,904.0,lot45641,Center,wf_image_2232.png,train
2233,2233,3927.0,lot2153,Edge-Ring,wf_image_2233.png,train
2234,2234,533.0,lot101,Edge-Loc,wf_image_2234.png,train
2235,2235,1080.0,lot21715,Loc,wf_image_2235.png,train
2236,2236,776.0,lot40740,Loc,wf_image_2236.png,train
2237,2237,845.0,lot42289,Donut,wf_image_2237.png,train
2238,2238,1376.0,lot45705,Edge-Loc,wf_image_2238.png,test
2239,2239,515.0,lot35919,Center,wf_image_2239.png,train
2240,2240,1109.0,lot7169,Edge-Loc,wf_image_2240.png,train
2241,2241,1376.0,lot45899,Scratch,wf_image_2241.png,cal
2242,2242,1334.0,lot17149,Donut,wf_image_2242.png,val
2243,2243,710.0,lot38377,Random,wf_image_2243.png,train
2244,2244,533.0,lot7559,Random,wf_image_2244.png,train
2245,2245,1109.0,lot45311,Edge-Loc,wf_image_2245.png,cal
2246,2246,3036.0,lot12760,Edge-Ring,wf_image_2246.png,test
2247,2247,1075.0,lot13491,Edge-Ring,wf_image_2247.png,train
2248,2248,1080.0,lot21535,Random,wf_image_2248.png,val
2249,2249,2126.0,lot18023,Edge-Ring,wf_image_2249.png,test
2250,2250,776.0,lot2993,Edge-Loc,wf_image_2250.png,test
2251,2251,1291.0,lot12743,Edge-Ring,wf_image_2251.png,train
2252,2252,515.0,lot36666,Center,wf_image_2252.png,train
2253,2253,1109.0,lot45399,Loc,wf_image_2253.png,val
2254,2254,1658.0,lot16536,Edge-Ring,wf_image_2254.png,test
2255,2255,1999.0,lot15009,Edge-Ring,wf_image_2255.png,train
2256,2256,12662.0,lot19849,Edge-Ring,wf_image_2256.png,train
2257,2257,1999.0,lot14768,Edge-Ring,wf_image_2257.png,train
2258,2258,1334.0,lot17113,Donut,wf_image_2258.png,train
2259,2259,1334.0,lot17148,Donut,wf_image_2259.png,test
2260,2260,1080.0,lot25453,Center,wf_image_2260.png,train
2261,2261,1109.0,lot8554,Random,wf_image_2261.png,train
2262,2262,1075.0,lot13966,Edge-Ring,wf_image_2262.png,val
2263,2263,1421.0,lot44778,Edge-Ring,wf_image_2263.png,val
2264,2264,1658.0,lot16599,Edge-Ring,wf_image_2264.png,val
2265,2265,3036.0,lot12747,Edge-Ring,wf_image_2265.png,train
2266,2266,518.0,lot43999,Edge-Loc,wf_image_2266.png,test
2267,2267,1080.0,lot23182,Loc,wf_image_2267.png,cal
2268,2268,845.0,lot42259,Donut,wf_image_2268.png,cal
2269,2269,1129.0,lot42657,Edge-Ring,wf_image_2269.png,train
2270,2270,1801.0,lot4646,Edge-Loc,wf_image_2270.png,train
2271,2271,600.0,lot47499,Near-full,wf_image_2271.png,train
2272,2272,1075.0,lot44171,Edge-Ring,wf_image_2272.png,train
2273,2273,515.0,lot36783,Center,wf_image_2273.png,val
2274,2274,733.0,lot39472,Center,wf_image_2274.png,train
2275,2275,1129.0,lot42699,Scratch,wf_image_2275.png,cal
2276,2276,515.0,lot36869,Center,wf_image_2276.png,test
2277,2277,846.0,lot5447,Loc,wf_image_2277.png,train
2278,2278,1075.0,lot25392,Edge-Ring,wf_image_2278.png,test
2279,2279,1129.0,lot42720,Loc,wf_image_2279.png,test
2280,2280,1421.0,lot44798,Edge-Ring,wf_image_2280.png,train
2281,2281,1376.0,lot45864,Loc,wf_image_2281.png,test
2282,2282,1334.0,lot45943,Loc,wf_image_2282.png,train
2283,2283,1376.0,lot45718,Loc,wf_image_2283.png,train
2284,2284,741.0,lot44178,Edge-Loc,wf_image_2284.png,val
2285,2285,1109.0,lot45562,Center,wf_image_2285.png,test
2286,2286,564.0,lot24234,Center,wf_image_2286.png,train
2287,2287,776.0,lot40976,Loc,wf_image_2287.png,train
2288,2288,1109.0,lot45359,Edge-Loc,wf_image_2288.png,train
2289,2289,844.0,lot42277,Donut,wf_image_2289.png,cal
2290,2290,1075.0,lot23097,Edge-Ring,wf_image_2290.png,train
2291,2291,1075.0,lot2520,Edge-Ring,wf_image_2291.png,cal
2292,2292,1421.0,lot44780,Edge-Ring,wf_image_2292.png,train
2293,2293,2126.0,lot22483,Edge-Ring,wf_image_2293.png,test
2294,2294,776.0,lot41069,Scratch,wf_image_2294.png,train
2295,2295,904.0,lot45627,Edge-Loc,wf_image_2295.png,test
2296,2296,939.0,lot6105,Edge-Loc,wf_image_2296.png,train
2297,2297,518.0,lot43912,Loc,wf_image_2297.png,train
2298,2298,776.0,lot41093,Edge-Loc,wf_image_2298.png,train
2299,2299,741.0,lot44287,Loc,wf_image_2299.png,train
2300,2300,3927.0,lot9146,Edge-Ring,wf_image_2300.png,train
2301,2301,846.0,lot36134,Center,wf_image_2301.png,train
2302,2302,3927.0,lot9149,Edge-Ring,wf_image_2302.png,train
2303,2303,533.0,lot40427,Loc,wf_image_2303.png,train
2304,2304,515.0,lot33240,Edge-Loc,wf_image_2304.png,train
2305,2305,939.0,lot2783,Edge-Loc,wf_image_2305.png,test
2306,2306,1999.0,lot15000,Edge-Ring,wf_image_2306.png,train
2307,2307,2126.0,lot21563,Edge-Ring,wf_image_2307.png,train
2308,2308,562.0,lot46936,Edge-Ring,wf_image_2308.png,train
2309,2309,520.0,lot1625,Edge-Loc,wf_image_2309.png,cal
2310,2310,846.0,lot5503,Edge-Loc,wf_image_2310.png,train
2311,2311,1376.0,lot45704,Edge-Loc,wf_image_2311.png,test
2312,2312,2126.0,lot20728,Edge-Ring,wf_image_2312.png,cal
2313,2313,3036.0,lot12765,Edge-Ring,wf_image_2313.png,train
2314,2314,1376.0,lot45901,Scratch,wf_image_2314.png,train
2315,2315,1376.0,lot45832,Edge-Loc,wf_image_2315.png,train
2316,2316,1334.0,lot17109,Donut,wf_image_2316.png,test
2317,2317,776.0,lot44058,Scratch,wf_image_2317.png,train
2318,2318,1334.0,lot17146,Edge-Loc,wf_image_2318.png,test
2319,2319,515.0,lot12886,Center,wf_image_2319.png,train
2320,2320,1376.0,lot45732,Edge-Loc,wf_image_2320.png,cal
2321,2321,3036.0,lot12754,Edge-Ring,wf_image_2321.png,test
2322,2322,1075.0,lot2504,Edge-Ring,wf_image_2322.png,train
2323,2323,1080.0,lot21717,Edge-Loc,wf_image_2323.png,test
2324,2324,515.0,lot36635,Center,wf_image_2324.png,train
2325,2325,845.0,lot42273,Donut,wf_image_2325.png,train
2326,2326,1080.0,lot21797,Loc,wf_image_2326.png,train
2327,2327,846.0,lot5431,Edge-Loc,wf_image_2327.png,val
2328,2328,776.0,lot40908,Edge-Loc,wf_image_2328.png,test
2329,2329,3036.0,lot11631,Edge-Ring,wf_image_2329.png,train
2330,2330,1075.0,lot2149,Edge-Ring,wf_image_2330.png,train
2331,2331,533.0,lot40361,Scratch,wf_image_2331.png,train
2332,2332,1109.0,lot45488,Edge-Loc,wf_image_2332.png,test
2333,2333,515.0,lot39655,Center,wf_image_2333.png,test
2334,2334,515.0,lot33167,Center,wf_image_2334.png,test
2335,2335,518.0,lot43923,Donut,wf_image_2335.png,val
2336,2336,1376.0,lot45854,Loc,wf_image_2336.png,test
2337,2337,741.0,lot3081,Edge-Ring,wf_image_2337.png,train
2338,2338,515.0,lot32780,Center,wf_image_2338.png,train
2339,2339,1075.0,lot23102,Edge-Ring,wf_image_2339.png,test
2340,2340,1376.0,lot45761,Edge-Loc,wf_image_2340.png,train
2341,2341,1376.0,lot45929,Random,wf_image_2341.png,cal
2342,2342,1334.0,lot17159,Donut,wf_image_2342.png,cal
2343,2343,1226.0,lot23634,Center,wf_image_2343.png,test
2344,2344,1421.0,lot44786,Edge-Ring,wf_image_2344.png,train
2345,2345,562.0,lot47103,Edge-Ring,wf_image_2345.png,cal
2346,2346,939.0,lot6092,Edge-Ring,wf_image_2346.png,test
2347,2347,533.0,lot40587,Center,wf_image_2347.png,train
2348,2348,515.0,lot39579,Center,wf_image_2348.png,cal
2349,2349,741.0,lot44175,Scratch,wf_image_2349.png,train
2350,2350,1376.0,lot45725,Edge-Loc,wf_image_2350.png,train
2351,2351,1075.0,lot44165,Edge-Ring,wf_image_2351.png,cal
2352,2352,1801.0,lot4084,Edge-Loc,wf_image_2352.png,train
2353,2353,733.0,lot31720,Scratch,wf_image_2353.png,train
2354,2354,1080.0,lot26508,Edge-Loc,wf_image_2354.png,val
2355,2355,518.0,lot45276,Loc,wf_image_2355.png,val
2356,2356,1253.0,lot2614,Edge-Ring,wf_image_2356.png,test
2357,2357,2126.0,lot21039,Edge-Ring,wf_image_2357.png,val
2358,2358,3036.0,lot11970,Edge-Ring,wf_image_2358.png,val
2359,2359,518.0,lot45252,Random,wf_image_2359.png,test
2360,2360,733.0,lot31721,Scratch,wf_image_2360.png,train
2361,2361,518.0,lot45241,Loc,wf_image_2361.png,train
2362,2362,1376.0,lot45738,Edge-Ring,wf_image_2362.png,train
2363,2363,1075.0,lot12906,Edge-Ring,wf_image_2363.png,train
2364,2364,515.0,lot36808,Center,wf_image_2364.png,train
2365,2365,515.0,lot36858,Center,wf_image_2365.png,test
2366,2366,904.0,lot45634,Random,wf_image_2366.png,train
2367,2367,845.0,lot42314,Edge-Loc,wf_image_2367.png,test
2368,2368,12662.0,lot19851,Edge-Ring,wf_image_2368.png,test
2369,2369,1075.0,lot13967,Edge-Ring,wf_image_2369.png,test
2370,2370,3036.0,lot12747,Edge-Ring,wf_image_2370.png,train
2371,2371,3036.0,lot12744,Edge-Ring,wf_image_2371.png,cal
2372,2372,2126.0,lot20735,Edge-Ring,wf_image_2372.png,test
2373,2373,600.0,lot47513,Edge-Loc,wf_image_2373.png,test
2374,2374,1060.0,lot47283,Loc,wf_image_2374.png,test
2375,2375,741.0,lot44422,Edge-Ring,wf_image_2375.png,cal
2376,2376,600.0,lot47481,Scratch,wf_image_2376.png,train
2377,2377,562.0,lot47106,Scratch,wf_image_2377.png,train
2378,2378,1129.0,lot5684,Scratch,wf_image_2378.png,train
2379,2379,1075.0,lot13964,Edge-Ring,wf_image_2379.png,val
2380,2380,3036.0,lot12757,Edge-Ring,wf_image_2380.png,train
2381,2381,1421.0,lot16330,Random,wf_image_2381.png,test
2382,2382,533.0,lot40553,Loc,wf_image_2382.png,train
2383,2383,1129.0,lot42665,Scratch,wf_image_2383.png,train
2384,2384,1334.0,lot17148,Center,wf_image_2384.png,test
2385,2385,518.0,lot45022,Near-full,wf_image_2385.png,train
2386,2386,1334.0,lot17102,Random,wf_image_2386.png,test
2387,2387,1075.0,lot2510,Edge-Ring,wf_image_2387.png,train
2388,2388,562.0,lot46856,Scratch,wf_image_2388.png,train
2389,2389,1291.0,lot13715,Edge-Ring,wf_image_2389.png,train
2390,2390,533.0,lot40484,Scratch,wf_image_2390.png,test
2391,2391,515.0,lot8218,Random,wf_image_2391.png,train
2392,2392,1376.0,lot45778,Edge-Loc,wf_image_2392.png,val
2393,2393,1801.0,lot4733,Edge-Loc,wf_image_2393.png,test
2394,2394,1080.0,lot26473,Edge-Loc,wf_image_2394.png,train
2395,2395,533.0,lot40494,Loc,wf_image_2395.png,train
2396,2396,515.0,lot36909,Center,wf_image_2396.png,train
2397,2397,1376.0,lot45872,Edge-Loc,wf_image_2397.png,val
2398,2398,515.0,lot32971,Center,wf_image_2398.png,val
2399,2399,1075.0,lot2498,Edge-Ring,wf_image_2399.png,cal
2400,2400,2126.0,lot21560,Edge-Ring,wf_image_2400.png,train
2401,2401,533.0,lot40388,Center,wf_image_2401.png,cal
2402,2402,1999.0,lot14524,Edge-Ring,wf_image_2402.png,cal
2403,2403,3927.0,lot9147,Edge-Ring,wf_image_2403.png,train
2404,2404,3036.0,lot11968,Edge-Ring,wf_image_2404.png,train
2405,2405,776.0,lot40865,Scratch,wf_image_2405.png,cal
2406,2406,741.0,lot44180,Near-full,wf_image_2406.png,train
2407,2407,562.0,lot46887,Scratch,wf_image_2407.png,test
2408,2408,515.0,lot39534,Center,wf_image_2408.png,train
2409,2409,1075.0,lot2151,Edge-Ring,wf_image_2409.png,cal
2410,2410,1999.0,lot14928,Edge-Ring,wf_image_2410.png,cal
2411,2411,1075.0,lot2494,Edge-Ring,wf_image_2411.png,train
2412,2412,1074.0,lot44164,Edge-Ring,wf_image_2412.png,val
2413,2413,518.0,lot43920,Scratch,wf_image_2413.png,cal
2414,2414,3036.0,lot12757,Edge-Ring,wf_image_2414.png,train
2415,2415,600.0,lot47513,Scratch,wf_image_2415.png,train
2416,2416,600.0,lot47476,Edge-Loc,wf_image_2416.png,val
2417,2417,710.0,lot4548,Edge-Loc,wf_image_2417.png,train
2418,2418,1109.0,lot45340,Loc,wf_image_2418.png,val
2419,2419,1376.0,lot45692,Random,wf_image_2419.png,val
2420,2420,1075.0,lot2519,Edge-Ring,wf_image_2420.png,val
2421,2421,515.0,lot36837,Center,wf_image_2421.png,test
2422,2422,1109.0,lot45309,Edge-Loc,wf_image_2422.png,train
2423,2423,2126.0,lot20730,Edge-Ring,wf_image_2423.png,train
2424,2424,515.0,lot39691,Center,wf_image_2424.png,train
2425,2425,1658.0,lot16607,Edge-Ring,wf_image_2425.png,train
2426,2426,1075.0,lot23103,Edge-Ring,wf_image_2426.png,train
2427,2427,533.0,lot40417,Edge-Loc,wf_image_2427.png,test
2428,2428,776.0,lot2084,Loc,wf_image_2428.png,train
2429,2429,533.0,lot40528,Edge-Ring,wf_image_2429.png,train
2430,2430,1075.0,lot2507,Edge-Ring,wf_image_2430.png,test
2431,2431,515.0,lot36926,Center,wf_image_2431.png,train
